k,energy,band_localization,special_points
0.9107,-2.3295,0.0103692,
0.919,-2.3285,0.0104194,
0.9274,-2.3225,0.0105646,
0.9357,-2.3145,0.0107721,
0.944,-2.3025,0.010991,
0.9524,-2.2885,0.0111789,
0.9607,-2.2715,0.0113245,
0.969,-2.2515,0.0114459,
0.9774,-2.2305,0.011572,
0.9857,-2.2075,0.0117273,
0.994,-2.1825,0.0119302,
1.0024,-2.1565,0.0121981,
1.0107,-2.1295,0.0125516,
1.019,-2.1015,0.013017,
1.0274,-2.0725,0.0136265,
1.0357,-2.0425,0.0144184,
1.044,-2.0125,0.0154365,
1.0524,-1.9825,0.016729,
1.0607,-1.9515,0.0183478,
1.069,-1.9215,0.0203464,
1.0774,-1.8905,0.0227776,
1.0857,-1.8605,0.0256894,
1.094,-1.8305,0.0291199,
1.1024,-1.8005,0.0330892,
1.1107,-1.7715,0.0375891,
1.119,-1.7425,0.0425689,
1.1274,-1.7145,0.0479154,
1.1357,-1.6865,0.0534258,
1.144,-1.6595,0.0587694,
1.1524,-1.6335,0.0634311,
1.1607,-1.6085,0.066631,
1.169,-1.5835,0.0672249,
1.1774,-1.5605,0.0636775,
1.1857,-1.5375,0.0546576,
1.194,-1.5175,0.0430404,
1.2024,-1.4995,0.0523846,
1.2107,-1.4855,0.136112,
1.219,-1.4755,0.264829,
1.2274,-1.4685,0.350757,
1.2357,-1.4625,0.388334,
1.244,-1.4555,0.39895,
1.2524,-1.4495,0.398109,
1.2607,-1.4435,0.394778,
1.269,-1.4365,0.393058,
1.2774,-1.4285,0.393418,
1.2857,-1.4215,0.394522,
1.294,-1.4135,0.394914,
1.3024,-1.4065,0.393758,
1.3107,-1.3985,0.390834,
1.319,-1.3905,0.386302,
1.3274,-1.3835,0.380486,
1.3357,-1.3765,0.373746,
1.344,-1.3715,0.366399,
1.3524,-1.3655,0.358689,
1.3607,-1.3615,0.350781,
1.369,-1.3585,0.342759,
1.3774,-1.3565,0.334642,
1.3857,-1.3555,0.326393,
1.394,-1.3555,0.317929,
1.4024,-1.3565,0.309133,
1.4107,-1.3585,0.299861,
1.419,-1.3605,0.289943,
1.4274,-1.3645,0.279188,
1.4357,-1.3675,0.267386,
1.444,-1.3725,0.254306,
1.4524,-1.3765,0.2397,
1.4607,-1.3815,0.223319,
1.469,-1.3855,0.20494,
1.4774,-1.3895,0.184432,
1.4857,-1.3915,0.161876,
1.494,-1.3935,0.137722,
1.5024,-1.3935,0.112912,
1.5107,-1.3925,0.0888081,
1.519,-1.3905,0.0668331,
1.5274,-1.3875,0.0480043,
1.5357,-1.3845,0.0327009,
1.544,-1.3825,0.0207769,
1.5524,-1.3795,0.0118402,
1.5607,-1.3785,0.00550601,
1.569,-1.3775,0.00157034,
1.5774,-1.3775,1.52345E-04,
,,,
,,,
0,-1.3775,1.52345E-04,
0.0082,-1.3775,0.00183044,
0.0165,-1.3775,0.00777873,
0.0247,-1.3765,0.0195666,
0.033,-1.3735,0.0381423,
0.0412,-1.3685,0.0626153,
0.0495,-1.3625,0.0905076,
0.0577,-1.3545,0.119368,
0.066,-1.3465,0.147713,
0.0742,-1.3385,0.174876,
0.0825,-1.3315,0.200605,
0.0907,-1.3245,0.224805,
0.099,-1.3195,0.247431,
0.1072,-1.3155,0.268461,
0.1155,-1.3125,0.287883,
0.1237,-1.3115,0.305698,
0.132,-1.3115,0.321927,
0.1402,-1.3135,0.336606,
0.1485,-1.3175,0.349792,
0.1567,-1.3235,0.361559,
0.165,-1.3305,0.371995,
0.1732,-1.3395,0.381207,
0.1815,-1.3505,0.38931,
0.1897,-1.3635,0.396429,
0.1979,-1.3785,0.402697,
0.2062,-1.3945,0.408248,
0.2144,-1.4125,0.413215,
0.2227,-1.4325,0.41772,
0.2309,-1.4535,0.421861,
0.2392,-1.4755,0.425697,
0.2474,-1.4995,0.429204,
0.2557,-1.5245,0.432194,
0.2639,-1.5495,0.434113,
0.2722,-1.5745,0.433446,
0.2804,-1.5985,0.425766,
0.2887,-1.6115,0.261771,
0.2969,-1.6105,0.231367,
0.3052,-1.6025,0.211312,
0.3134,-1.5905,0.212077,
0.3217,-1.5755,0.24306,
0.3299,-1.5625,0.317406,
0.3382,-1.5535,0.439332,
0.3464,-1.5465,0.429646,
0.3547,-1.5495,0.570385,
0.3629,-1.5585,0.63902,
0.3712,-1.5685,0.674597,
0.3794,-1.5775,0.699224,
0.3877,-1.5845,0.720503,
0.3959,-1.5895,0.773924,
0.4041,-1.5915,0.789511,
0.4124,-1.5905,0.805145,
0.4206,-1.5875,0.821058,
0.4289,-1.5825,0.836956,
0.4371,-1.5755,0.852482,
0.4454,-1.5665,0.867285,
0.4536,-1.5565,0.881074,
0.4619,-1.5445,0.893651,
0.4701,-1.5315,0.904923,
0.4784,-1.5175,0.91489,
0.4866,-1.5025,0.923619,
0.4949,-1.4885,0.931213,
0.5031,-1.4745,0.937786,
0.5114,-1.4605,0.943446,
0.5196,-1.4475,0.948283,
0.5279,-1.4355,0.95237,
0.5361,-1.4255,0.95576,
0.5444,-1.4165,0.958491,
0.5526,-1.4095,0.960588,
0.5609,-1.4045,0.962068,
0.5691,-1.4015,0.962938,
0.5774,-1.4005,0.963205,
0.5857,-1.3715,0.963649,
0.594,-1.3385,0.957933,
0.6024,-1.3065,0.937293,
0.6107,-1.2795,0.840834,
0.619,-1.2805,0.32779,
0.6274,-1.3225,0.491458,
0.6357,-1.3425,0.305345,
0.644,-1.4005,0.080523,
0.6524,-1.4725,0.0352196,
0.6607,-1.5505,0.0224357,
0.669,-1.6315,0.017959,
0.6774,-1.7155,0.0164542,
0.6857,-1.7995,0.0163119,
0.694,-1.8805,0.0172305,
0.7024,-1.9465,0.0209001,
0.7107,-1.9905,0.0260521,
0.719,-2.0195,0.0291339,
0.7274,-2.0405,0.0299061,
0.7357,-2.0565,0.0292435,
0.744,-2.0705,0.0279064,
0.7524,-2.0835,0.026409,
0.7607,-2.0955,0.0248506,
0.769,-2.1065,0.0229507,
0.7774,-2.1185,0.0208538,
0.7857,-2.1315,0.0188494,
0.794,-2.1455,0.0170678,
0.8024,-2.1595,0.0155444,
0.8107,-2.1745,0.0142749,
0.819,-2.1895,0.0132369,
0.8274,-2.2045,0.0123986,
0.8357,-2.2205,0.0117248,
0.844,-2.2355,0.0111801,
0.8524,-2.2495,0.0107325,
0.8607,-2.2635,0.0103557,
0.869,-2.2765,0.0100303,
0.8774,-2.2875,0.00974502,
0.8857,-2.2965,0.00949791,
0.894,-2.3035,0.00929657,
0.9024,-2.3075,0.00915785,
0.9107,-2.3095,0.00910568,
0.919,-2.3075,0.00916692,
0.9274,-2.3025,0.00936826,
0.9357,-2.2945,0.00972888,
0.944,-2.2835,0.0102522,
0.9524,-2.2685,0.0109155,
0.9607,-2.2505,0.0116667,
0.969,-2.2305,0.012441,
0.9774,-2.2075,0.0131872,
0.9857,-2.1815,0.0138844,
0.994,-2.1545,0.014542,
1.0024,-2.1265,0.0151922,
1.0107,-2.0965,0.0158834,
1.019,-2.0665,0.0166761,
1.0274,-2.0345,0.0176427,
1.0357,-2.0025,0.0188686,
1.044,-1.9705,0.0204555,
1.0524,-1.9375,0.0225257,
1.0607,-1.9055,0.0252271,
1.069,-1.8725,0.0287415,
1.0774,-1.8405,0.0332929,
1.0857,-1.8085,0.0391603,
1.094,-1.7775,0.0466933,
1.1024,-1.7465,0.0563348,
1.1107,-1.7165,0.0686533,
1.119,-1.6865,0.0843936,
1.1274,-1.6585,0.10456,
1.1357,-1.6305,0.130564,
1.144,-1.6045,0.16449,
1.1524,-1.5785,0.209592,
1.1607,-1.5545,0.271142,
1.169,-1.5325,0.357535,
1.1774,-1.5125,0.479592,
1.1857,-1.4945,0.6396,
1.194,-1.4805,0.803674,
1.2024,-1.4695,0.899519,
1.2107,-1.4575,0.868387,
1.219,-1.4455,0.772429,
1.2274,-1.4345,0.728076,
1.2357,-1.4265,0.736914,
1.244,-1.4205,0.757978,
1.2524,-1.4145,0.772325,
1.2607,-1.4075,0.776213,
1.269,-1.3995,0.770097,
1.2774,-1.3905,0.756087,
1.2857,-1.3795,0.736818,
1.294,-1.3685,0.714441,
1.3024,-1.3565,0.690287,
1.3107,-1.3435,0.66508,
1.319,-1.3305,0.639245,
1.3274,-1.3185,0.613125,
1.3357,-1.3055,0.587062,
1.344,-1.2945,0.561403,
1.3524,-1.2845,0.536471,
1.3607,-1.2755,0.512521,
1.369,-1.2685,0.489712,
1.3774,-1.2625,0.468097,
1.3857,-1.2585,0.44763,
1.394,-1.2555,0.428184,
1.4024,-1.2545,0.409571,
1.4107,-1.2545,0.391571,
1.419,-1.2565,0.373942,
1.4274,-1.2595,0.356441,
1.4357,-1.2635,0.338828,
1.444,-1.2685,0.32088,
1.4524,-1.2755,0.30239,
1.4607,-1.2825,0.283172,
1.469,-1.2905,0.26306,
1.4774,-1.2995,0.241912,
1.4857,-1.3085,0.219609,
1.494,-1.3185,0.196053,
1.5024,-1.3295,0.171179,
1.5107,-1.3395,0.144987,
1.519,-1.3495,0.117634,
1.5274,-1.3585,0.0896702,
1.5357,-1.3665,0.0624354,
1.544,-1.3725,0.0382768,
1.5524,-1.3755,0.0197311,
1.5607,-1.3775,0.00786628,
1.569,-1.3775,0.0018524,
1.5774,-1.3775,1.52345E-04,
,,,
,,,
0,-0.5685,0.623923,
0.0082,-0.5695,0.621642,
0.0165,-0.5705,0.618611,
0.0247,-0.5705,0.614872,
0.033,-0.5705,0.610527,
0.0412,-0.5695,0.605736,
0.0495,-0.5695,0.600707,
0.0577,-0.5695,0.595689,
0.066,-0.5695,0.590963,
0.0742,-0.5695,0.586828,
0.0825,-0.5715,0.583582,
0.0907,-0.5745,0.581508,
0.099,-0.5785,0.580851,
0.1072,-0.5845,0.581795,
0.1155,-0.5925,0.584441,
0.1237,-0.6035,0.588777,
0.132,-0.6165,0.594664,
0.1402,-0.6335,0.601824,
0.1485,-0.6535,0.690117,
0.1567,-0.6795,0.699121,
0.165,-0.7075,0.707328,
0.1732,-0.7395,0.714488,
0.1815,-0.7735,0.720449,
0.1897,-0.8105,0.725147,
0.1979,-0.8485,0.728586,
0.2062,-0.8895,0.730803,
0.2144,-0.9315,0.731842,
0.2227,-0.9735,0.731732,
0.2309,-1.0175,0.730473,
0.2392,-1.0605,0.728028,
0.2474,-1.1035,0.72432,
0.2557,-1.1465,0.719229,
0.2639,-1.1875,0.712582,
0.2722,-1.2275,0.704128,
0.2804,-1.2655,0.693478,
0.2887,-1.3025,0.679976,
0.2969,-1.3355,0.662418,
0.3052,-1.3665,0.638456,
0.3134,-1.3955,0.589165,
0.3217,-1.4225,0.56615,
0.3299,-1.4435,0.519999,
0.3382,-1.4585,0.419224,
0.3464,-1.4605,0.250467,
0.3547,-1.4485,0.114957,
0.3629,-1.4275,0.0547394,
0.3712,-1.4035,0.030397,
0.3794,-1.3785,0.0194453,
0.3877,-1.3535,0.0139012,
0.3959,-1.3285,0.0108309,
0.4041,-1.3035,0.00903049,
0.4124,-1.2795,0.00795284,
0.4206,-1.2565,0.00732675,
0.4289,-1.2335,0.00700536,
0.4371,-1.2125,0.0068995,
0.4454,-1.1915,0.00694705,
0.4536,-1.1715,0.00709968,
0.4619,-1.1525,0.00731839,
0.4701,-1.1345,0.00757256,
0.4784,-1.1175,0.00783958,
0.4866,-1.1015,0.00810398,
0.4949,-1.0865,0.00835573,
0.5031,-1.0735,0.00858855,
0.5114,-1.0615,0.00879836,
0.5196,-1.0505,0.00898224,
0.5279,-1.0415,0.00913781,
0.5361,-1.0335,0.00926308,
0.5444,-1.0265,0.00935646,
0.5526,-1.0215,0.00941682,
0.5609,-1.0175,0.00944367,
0.5691,-1.0155,0.00943727,
0.5774,-1.0145,0.00939857,
0.5857,-1.0455,0.0128038,
0.594,-1.0875,0.0206246,
0.6024,-1.1365,0.0417026,
0.6107,-1.1865,0.135387,
0.619,-1.2165,0.625941,
0.6274,-1.2295,0.315268,
0.6357,-1.2575,0.675079,
0.644,-1.2525,0.901105,
0.6524,-1.2375,0.947406,
0.6607,-1.2225,0.961478,
0.669,-1.2085,0.9675,
0.6774,-1.1945,0.97078,
0.6857,-1.1825,0.97294,
0.694,-1.1715,0.974597,
0.7024,-1.1605,0.976017,
0.7107,-1.1505,0.977328,
0.719,-1.1405,0.978589,
0.7274,-1.1305,0.979829,
0.7357,-1.1215,0.981057,
0.744,-1.1115,0.982273,
0.7524,-1.1015,0.98347,
0.7607,-1.0915,0.984641,
0.769,-1.0805,0.985777,
0.7774,-1.0695,0.986868,
0.7857,-1.0575,0.987905,
0.794,-1.0445,0.988884,
0.8024,-1.0315,0.989798,
0.8107,-1.0175,0.990644,
0.819,-1.0045,0.991419,
0.8274,-0.9895,0.992123,
0.8357,-0.9755,0.992755,
0.844,-0.9625,0.993315,
0.8524,-0.9485,0.993805,
0.8607,-0.9355,0.994226,
0.869,-0.9245,0.994579,
0.8774,-0.9145,0.994865,
0.8857,-0.9055,0.995085,
0.894,-0.8995,0.99524,
0.9024,-0.8955,0.995332,
0.9107,-0.8945,0.995363,
0.919,-0.8955,0.995333,
0.9274,-0.8995,0.995244,
0.9357,-0.9075,0.995098,
0.944,-0.9175,0.994896,
0.9524,-0.9305,0.994637,
0.9607,-0.9465,0.994319,
0.969,-0.9655,0.99394,
0.9774,-0.9855,0.993491,
0.9857,-1.0085,0.992963,
0.994,-1.0325,0.99234,
1.0024,-1.0575,0.991603,
1.0107,-1.0835,0.990725,
1.019,-1.1105,0.989668,
1.0274,-1.1375,0.98839,
1.0357,-1.1645,0.986829,
1.044,-1.1915,0.984914,
1.0524,-1.2175,0.982548,
1.0607,-1.2425,0.979612,
1.069,-1.2665,0.975953,
1.0774,-1.2905,0.971375,
1.0857,-1.3115,0.965631,
1.094,-1.3325,0.9584,
1.1024,-1.3505,0.949271,
1.1107,-1.3675,0.93771,
1.119,-1.3825,0.923007,
1.1274,-1.3955,0.904204,
1.1357,-1.4065,0.879953,
1.144,-1.4155,0.848265,
1.1524,-1.4225,0.806051,
1.1607,-1.4275,0.748299,
1.169,-1.4305,0.667,
1.1774,-1.4295,0.551701,
1.1857,-1.4255,0.399493,
1.194,-1.4165,0.23739,
1.2024,-1.4035,0.104636,
1.2107,-1.3895,0.247699,
1.219,-1.3835,0.682422,
1.2274,-1.3755,0.705855,
1.2357,-1.3615,0.667271,
1.244,-1.3415,0.629163,
1.2524,-1.3185,0.604814,
1.2607,-1.2925,0.592119,
1.269,-1.2645,0.587399,
1.2774,-1.2345,0.588035,
1.2857,-1.2035,0.592358,
1.294,-1.1695,0.59929,
1.3024,-1.1355,0.608092,
1.3107,-1.0995,0.6182,
1.319,-1.0625,0.629132,
1.3274,-1.0255,0.640429,
1.3357,-0.9885,0.651639,
1.344,-0.9505,0.662315,
1.3524,-0.9125,0.672016,
1.3607,-0.8765,0.680317,
1.369,-0.8405,0.686807,
1.3774,-0.8055,0.691094,
1.3857,-0.7725,0.6928,
1.394,-0.7415,0.691555,
1.4024,-0.7135,0.686969,
1.4107,-0.6865,0.678603,
1.419,-0.6635,0.666012,
1.4274,-0.6425,0.649169,
1.4357,-0.6255,0.629577,
1.444,-0.6105,0.610832,
1.4524,-0.5985,0.596372,
1.4607,-0.5895,0.58708,
1.469,-0.5825,0.582068,
1.4774,-0.5765,0.580202,
1.4857,-0.5735,0.580626,
1.494,-0.5705,0.582748,
1.5024,-0.5695,0.586127,
1.5107,-0.5685,0.5904,
1.519,-0.5685,0.595243,
1.5274,-0.5695,0.600358,
1.5357,-0.5695,0.605471,
1.544,-0.5705,0.610336,
1.5524,-0.5705,0.614746,
1.5607,-0.5705,0.61854,
1.569,-0.5695,0.621614,
1.5774,-0.5685,0.623923,
,,,
,,,
0,-0.5685,0.623923,
0.0082,-0.5675,0.625468,
0.0165,-0.5655,0.62635,
0.0247,-0.5635,0.626691,
0.033,-0.5615,0.626661,
0.0412,-0.5595,0.626461,
0.0495,-0.5575,0.626324,
0.0577,-0.5565,0.626493,
0.066,-0.5555,0.627217,
0.0742,-0.5565,0.628734,
0.0825,-0.5585,0.631251,
0.0907,-0.5615,0.634934,
0.099,-0.5665,0.639882,
0.1072,-0.5745,0.646113,
0.1155,-0.5845,0.653544,
0.1237,-0.5975,0.661985,
0.132,-0.6125,0.671147,
0.1402,-0.6315,0.68066,
0.1485,-0.6535,0.609852,
0.1567,-0.6765,0.618256,
0.165,-0.7025,0.626512,
0.1732,-0.7315,0.634134,
0.1815,-0.7645,0.640735,
0.1897,-0.8005,0.646059,
0.1979,-0.8385,0.649987,
0.2062,-0.8785,0.652509,
0.2144,-0.9195,0.65369,
0.2227,-0.9625,0.653631,
0.2309,-1.0065,0.652447,
0.2392,-1.0505,0.650247,
0.2474,-1.0935,0.64713,
0.2557,-1.1375,0.643185,
0.2639,-1.1795,0.638494,
0.2722,-1.2205,0.633121,
0.2804,-1.2595,0.627094,
0.2887,-1.2975,0.620337,
0.2969,-1.3325,0.612542,
0.3052,-1.3655,0.602858,
0.3134,-1.3935,0.603374,
0.3217,-1.4165,0.547836,
0.3299,-1.4325,0.45675,
0.3382,-1.4395,0.324091,
0.3464,-1.4355,0.189522,
0.3547,-1.4225,0.101543,
0.3629,-1.4035,0.0565001,
0.3712,-1.3815,0.0342347,
0.3794,-1.3585,0.0226347,
0.3877,-1.3355,0.0161625,
0.3959,-1.3115,0.0123273,
0.4041,-1.2885,0.00995346,
0.4124,-1.2665,0.00845293,
0.4206,-1.2445,0.00751418,
0.4289,-1.2225,0.00696079,
0.4371,-1.2025,0.00668281,
0.4454,-1.1825,0.00660301,
0.4536,-1.1635,0.00666167,
0.4619,-1.1455,0.00681125,
0.4701,-1.1275,0.00701507,
0.4784,-1.1115,0.00724674,
0.4866,-1.0965,0.0074888,
0.4949,-1.0825,0.00773068,
0.5031,-1.0695,0.00796638,
0.5114,-1.0575,0.00819255,
0.5196,-1.0475,0.00840701,
0.5279,-1.0385,0.00860788,
0.5361,-1.0305,0.00879317,
0.5444,-1.0245,0.00896058,
0.5526,-1.0195,0.00910754,
0.5609,-1.0165,0.00923133,
0.5691,-1.0145,0.00932919,
0.5774,-1.0145,0.00939857,
0.5857,-1.0035,0.00919209,
0.594,-1.0215,0.0126872,
0.6024,-1.0605,0.0201501,
0.6107,-1.1105,0.0365453,
0.619,-1.1655,0.0995506,
0.6274,-1.1955,0.810432,
0.6357,-1.1765,0.951436,
0.644,-1.1555,0.968532,
0.6524,-1.1355,0.973957,
0.6607,-1.1175,0.976343,
0.669,-1.1005,0.977645,
0.6774,-1.0845,0.978514,
0.6857,-1.0705,0.979213,
0.694,-1.0575,0.979863,
0.7024,-1.0445,0.980522,
0.7107,-1.0325,0.981218,
0.719,-1.0205,0.981958,
0.7274,-1.0095,0.982744,
0.7357,-0.9975,0.983569,
0.744,-0.9855,0.984425,
0.7524,-0.9735,0.985299,
0.7607,-0.9605,0.986182,
0.769,-0.9475,0.987061,
0.7774,-0.9335,0.987925,
0.7857,-0.9195,0.988766,
0.794,-0.9045,0.989573,
0.8024,-0.8885,0.990341,
0.8107,-0.8725,0.991063,
0.819,-0.8555,0.991736,
0.8274,-0.8395,0.992355,
0.8357,-0.8225,0.992918,
0.844,-0.8065,0.993424,
0.8524,-0.7905,0.993872,
0.8607,-0.7755,0.99426,
0.869,-0.7615,0.994587,
0.8774,-0.7495,0.994854,
0.8857,-0.7395,0.995061,
0.894,-0.7315,0.995207,
0.9024,-0.7265,0.995293,
0.9107,-0.7255,0.995321,
0.919,-0.7265,0.995294,
0.9274,-0.7325,0.995213,
0.9357,-0.7405,0.995083,
0.944,-0.7525,0.994907,
0.9524,-0.7685,0.994686,
0.9607,-0.7865,0.994424,
0.969,-0.8075,0.994118,
0.9774,-0.8305,0.993768,
0.9857,-0.8555,0.99337,
0.994,-0.8825,0.992916,
1.0024,-0.9105,0.992398,
1.0107,-0.9395,0.991802,
1.019,-0.9695,0.991114,
1.0274,-0.9985,0.990316,
1.0357,-1.0285,0.989384,
1.044,-1.0575,0.988294,
1.0524,-1.0865,0.987018,
1.0607,-1.1135,0.985523,
1.069,-1.1405,0.983777,
1.0774,-1.1665,0.981743,
1.0857,-1.1905,0.979387,
1.094,-1.2135,0.976678,
1.1024,-1.2355,0.973591,
1.1107,-1.2555,0.970115,
1.119,-1.2735,0.966255,
1.1274,-1.2915,0.962047,
1.1357,-1.3065,0.957569,
1.144,-1.3215,0.952955,
1.1524,-1.3345,0.948425,
1.1607,-1.3455,0.944321,
1.169,-1.3565,0.941193,
1.1774,-1.3655,0.939959,
1.1857,-1.3725,0.942356,
1.194,-1.3795,0.95232,
1.2024,-1.3825,0.979252,
1.2107,-1.3805,0.78221,
1.219,-1.3645,0.314232,
1.2274,-1.3435,0.247142,
1.2357,-1.3205,0.236816,
1.244,-1.2965,0.240646,
1.2524,-1.2715,0.249042,
1.2607,-1.2445,0.259188,
1.269,-1.2165,0.270508,
1.2774,-1.1865,0.28329,
1.2857,-1.1555,0.298076,
1.294,-1.1225,0.315327,
1.3024,-1.0885,0.335249,
1.3107,-1.0545,0.357735,
1.319,-1.0185,0.382376,
1.3274,-0.9835,0.408512,
1.3357,-0.9475,0.435309,
1.344,-0.9125,0.461851,
1.3524,-0.8775,0.487228,
1.3607,-0.8435,0.510627,
1.369,-0.8105,0.531406,
1.3774,-0.7785,0.549162,
1.3857,-0.7485,0.563792,
1.394,-0.7205,0.575541,
1.4024,-0.6955,0.585052,
1.4107,-0.6715,0.593376,
1.419,-0.6505,0.601862,
1.4274,-0.6315,0.611641,
1.4357,-0.6145,0.622385,
1.444,-0.6005,0.631628,
1.4524,-0.5885,0.636924,
1.4607,-0.5785,0.638178,
1.469,-0.5705,0.636832,
1.4774,-0.5635,0.634347,
1.4857,-0.5595,0.631694,
1.494,-0.5575,0.629408,
1.5024,-0.5555,0.627723,
1.5107,-0.5555,0.626687,
1.519,-0.5565,0.626227,
1.5274,-0.5575,0.626197,
1.5357,-0.5595,0.626405,
1.544,-0.5615,0.626641,
1.5524,-0.5635,0.626693,
1.5607,-0.5655,0.626362,
1.569,-0.5675,0.62548,
1.5774,-0.5685,0.623923,
,,,
,,,
0,5E-04,0.227396,
0.0082,-0.0015,0.226309,
0.0165,-0.0035,0.224586,
0.0247,-0.0085,0.222192,
0.033,-0.0145,0.219078,
0.0412,-0.0215,0.215183,
0.0495,-0.0305,0.210432,
0.0577,-0.0415,0.204745,
0.066,-0.0545,0.19804,
0.0742,-0.0685,0.190237,
0.0825,-0.0845,0.181276,
0.0907,-0.1015,0.171124,
0.099,-0.1205,0.159799,
0.1072,-0.1425,0.171638,
0.1155,-0.1655,0.159603,
0.1237,-0.1905,0.146325,
0.132,-0.2165,0.132006,
0.1402,-0.2435,0.116959,
0.1485,-0.2725,0.101602,
0.1567,-0.3015,0.0864247,
0.165,-0.3325,0.0719318,
0.1732,-0.3635,0.0585735,
0.1815,-0.3955,0.0466878,
0.1897,-0.4285,0.0364659,
0.1979,-0.4625,0.0279506,
0.2062,-0.4965,0.0210619,
0.2144,-0.5315,0.015636,
0.2227,-0.5665,0.0114658,
0.2309,-0.6035,0.00833297,
0.2392,-0.6395,0.00603018,
0.2474,-0.6765,0.00437288,
0.2557,-0.7135,0.0032043,
0.2639,-0.7495,0.0023957,
0.2722,-0.7855,0.00184432,
0.2804,-0.8215,0.00147022,
0.2887,-0.8555,0.00121301,
0.2969,-0.8895,0.00102884,
0.3052,-0.9205,8.87817E-04,
0.3134,-0.9505,7.71936E-04,
0.3217,-0.9785,6.73502E-04,
0.3299,-1.0035,5.93781E-04,
0.3382,-1.0265,5.41821E-04,
0.3464,-1.0465,5.33129E-04,
0.3547,-1.0635,5.87911E-04,
0.3629,-1.0765,7.28754E-04,
0.3712,-1.0875,9.77549E-04,
0.3794,-1.0945,0.00135189,
0.3877,-1.0975,0.0018613,
0.3959,-1.0975,0.00250402,
0.4041,-1.0945,0.00326524,
0.4124,-1.0885,0.00411772,
0.4206,-1.0795,0.00502512,
0.4289,-1.0675,0.00594755,
0.4371,-1.0535,0.00684743,
0.4454,-1.0385,0.00769375,
0.4536,-1.0215,0.00846355,
0.4619,-1.0025,0.00914102,
0.4701,-0.9845,0.00971582,
0.4784,-0.9655,0.0101817,
0.4866,-0.9465,0.0105363,
0.4949,-0.9275,0.0107815,
0.5031,-0.9095,0.0109234,
0.5114,-0.8925,0.0109733,
0.5196,-0.8765,0.0109464,
0.5279,-0.8615,0.0108614,
0.5361,-0.8495,0.0107387,
0.5444,-0.8385,0.0105992,
0.5526,-0.8305,0.0104624,
0.5609,-0.8235,0.0103451,
0.5691,-0.8205,0.0102598,
0.5774,-0.8185,0.0102142,
0.5857,-0.8345,0.0106138,
0.594,-0.8285,0.00955823,
0.6024,-0.8095,0.00824939,
0.6107,-0.7845,0.00735343,
0.619,-0.7585,0.00680951,
0.6274,-0.7345,0.00648804,
0.6357,-0.7115,0.00629922,
0.644,-0.6915,0.00618498,
0.6524,-0.6725,0.00610709,
0.6607,-0.6555,0.00603997,
0.669,-0.6395,0.00596674,
0.6774,-0.6265,0.00587675,
0.6857,-0.6135,0.00576395,
0.694,-0.6015,0.0056257,
0.7024,-0.5915,0.00546184,
0.7107,-0.5805,0.00527401,
0.719,-0.5705,0.00506504,
0.7274,-0.5615,0.00483848,
0.7357,-0.5515,0.00459823,
0.744,-0.5415,0.0043483,
0.7524,-0.5315,0.00409258,
0.7607,-0.5205,0.00383471,
0.769,-0.5095,0.00357797,
0.7774,-0.4985,0.00332524,
0.7857,-0.4865,0.00307896,
0.794,-0.4735,0.00284117,
0.8024,-0.4605,0.00261351,
0.8107,-0.4465,0.00239731,
0.819,-0.4325,0.00219363,
0.8274,-0.4185,0.00200337,
0.8357,-0.4045,0.00182733,
0.844,-0.3905,0.00166634,
0.8524,-0.3775,0.00152125,
0.8607,-0.3645,0.00139304,
0.869,-0.3525,0.00128272,
0.8774,-0.3425,0.00119136,
0.8857,-0.3345,0.00111988,
0.894,-0.3275,0.00106895,
0.9024,-0.3235,0.00103879,
0.9107,-0.3225,0.00102896,
0.919,-0.3235,0.00103825,
0.9274,-0.3285,0.0010648,
0.9357,-0.3355,0.00110596,
0.944,-0.3455,0.00115853,
0.9524,-0.3595,0.00121896,
0.9607,-0.3755,0.0012836,
0.969,-0.3935,0.001349,
0.9774,-0.4145,0.00141204,
0.9857,-0.4375,0.00147021,
0.994,-0.4615,0.00152164,
1.0024,-0.4875,0.00156514,
1.0107,-0.5135,0.00160027,
1.019,-0.5405,0.00162718,
1.0274,-0.5685,0.00164664,
1.0357,-0.5965,0.00165982,
1.044,-0.6235,0.00166823,
1.0524,-0.6505,0.00167357,
1.0607,-0.6765,0.00167756,
1.069,-0.7025,0.00168186,
1.0774,-0.7265,0.00168791,
1.0857,-0.7495,0.00169684,
1.094,-0.7705,0.00170939,
1.1024,-0.7905,0.00172589,
1.1107,-0.8085,0.00174614,
1.119,-0.8255,0.00176937,
1.1274,-0.8395,0.00179415,
1.1357,-0.8525,0.00181834,
1.144,-0.8635,0.00183908,
1.1524,-0.8725,0.001853,
1.1607,-0.8795,0.00185673,
1.169,-0.8845,0.00184788,
1.1774,-0.8875,0.00182653,
1.1857,-0.8885,0.00179695,
1.194,-0.8875,0.00176917,
1.2024,-0.8845,0.00175956,
1.2107,-0.8795,0.00178973,
1.219,-0.8725,0.00188318,
1.2274,-0.8645,0.00205985,
1.2357,-0.8545,0.0023295,
1.244,-0.8415,0.00268538,
1.2524,-0.8285,0.00310014,
1.2607,-0.8125,0.00352557,
1.269,-0.7955,0.00389711,
1.2774,-0.7775,0.00414339,
1.2857,-0.7575,0.00420003,
1.294,-0.7365,0.00402603,
1.3024,-0.7135,0.00362059,
1.3107,-0.6885,0.00303803,
